node_id,node_type,label,description,approved_name,target_id,biotype,association_score,gap_score,conservative_gap_score,gap_rank,gap_category,gap_interpretation_tier,text_coverage_status,literature_mentions,trial_mentions,symbol_ambiguity_flag,mention_match_quality,paper_id,year,citation_count,topic_id,topic_label,nct_id,overall_status,phases,top_terms,n_papers,source,n_trials
trial_NCT00495417,Trial,Tolerability and Safety of Subcutaneous Administration of Affitope AD01 in Mild ,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00495417,COMPLETED,PHASE1,,,,
trial_NCT00675623,Trial,A Safety and Efficacy Study of Oral Dimebon in Patients With Mild-To-Moderate Al,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00675623,COMPLETED,PHASE3,,,,
trial_NCT01823666,Trial,Predicting the Conversion From Mild Cognitive Impairment to Dementia,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT01823666,COMPLETED,nan,,,,
trial_NCT00566397,Trial,A Phase 2 Study Evaluating The Efficacy And Safety Of PF 04494700 In Mild To Mod,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00566397,COMPLETED,PHASE2,,,,
trial_NCT00499200,Trial,"Study Evaluating Safety, Tolerability, Pharmacokinetics and 5 HT1A Receptor Occu",,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT00499200,COMPLETED,PHASE1,,,,
trial_NCT01482845,Trial,"A Phase 1 Study of the Safety, Tolerability and Pharmacokinetics of ABT-126 in S",,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT01482845,COMPLETED,PHASE1,,,,
trial_NCT04080544,Trial,Cognitive Decline and Alzheimer's Disease in the Dallas Lifespan Brain Study,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT04080544,COMPLETED,PHASE2,,,,
trial_NCT06151795,Trial,A Study to Evaluate XTR006 in Chinese Volunteers,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT06151795,COMPLETED,PHASE1,,,,
trial_NCT02380573,Trial,"Effects of Methylene Blue in Healthy Aging, Mild Cognitive Impairment and Alzhei",,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT02380573,COMPLETED,PHASE2,,,,
trial_NCT03290326,Trial,tACS for Amyloid-beta Reduction in Alzheimer's Disease,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT03290326,COMPLETED,nan,,,,
trial_NCT01565330,Trial,A Study of Two Doses of 18F-AV-45 in Alzheimer's Disease and Healthy Volunteers,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT01565330,COMPLETED,PHASE1,,,,
trial_NCT00104013,Trial,Study of Xaliproden (SR57746A) in Patients With Mild-to-Moderate Dementia of the,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00104013,COMPLETED,PHASE3,,,,
trial_NCT00438568,Trial,SNIFF 120: Study of Nasal Insulin to Fight Forgetfulness (120 Days),,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT00438568,COMPLETED,PHASE2,,,,
trial_NCT02035553,Trial,A Study of the Safety and Efficacy of Pimavanserin in Patients With Alzheimer's ,,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT02035553,COMPLETED,PHASE2,,,,
trial_NCT03287765,Trial,Evaluating the Relationship Between Tau PET Imaging and CSF Biomarkers of AD (Al,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT03287765,COMPLETED,nan,,,,
trial_NCT00329082,Trial,Effects of LY2062430 in Subjects With Mild-to-Moderate Alzheimer's Disease and i,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00329082,COMPLETED,PHASE2,,,,
trial_NCT01397539,Trial,Single Ascending Dose Study of BIIB037 in Participants With Alzheimer's Disease,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT01397539,COMPLETED,PHASE1,,,,
trial_NCT00945672,Trial,A Multiple Dose Study of PF-04360365 In Patients With Mild to Moderate Alzheimer,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00945672,COMPLETED,PHASE2,,,,
trial_NCT01478204,Trial,A Study to Evaluate Sleep Quality in Patients With Mild to Moderate Alzheimer's ,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT01478204,COMPLETED,nan,,,,
trial_NCT00722046,Trial,Multiple IV Dose Study Of PF-04360365 In Patients With Mild To Moderate Alzheime,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00722046,COMPLETED,PHASE2,,,,
trial_NCT03486938,Trial,Study of AGB101 in Mild Cognitive Impairment Due to Alzheimer's Disease,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT03486938,COMPLETED,PHASE2|PHASE3,,,,
trial_NCT00104273,Trial,Rasagiline 1 mg and 2 mg Added to Aricept 10 mg Daily in Patients With Mild to M,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00104273,COMPLETED,PHASE2,,,,
trial_NCT01369225,Trial,Open Label Extension Study Evaluating Safety and Tolerability of AAB-003 (PF-052,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT01369225,COMPLETED,PHASE1,,,,
trial_NCT03867253,Trial,Testing the Safety and Preliminary Efficacy of the New Drug ORY-2001 in Mild to ,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT03867253,COMPLETED,PHASE2,,,,
trial_NCT00040443,Trial,Efficacy And Safety Of CX516 In Elderly Participants With Mild Cognitive Impairm,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT00040443,COMPLETED,PHASE2,,,,
trial_NCT03977584,Trial,Tau Positron Emission Tomography (PET) Longitudinal Substudy Associated With: St,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT03977584,COMPLETED,PHASE2,,,,
trial_NCT06094452,Trial,Effects of 24-week Computerized Cognitive Training in Patients With MCI and AD,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT06094452,COMPLETED,nan,,,,
trial_NCT02051608,Trial,A Study of Gantenerumab in Participants With Mild Alzheimer Disease,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT02051608,COMPLETED,PHASE3,,,,
trial_NCT02127476,Trial,A Study of Single and Multiple Doses of KHK6640 in Subjects With Prodromal or Mi,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT02127476,COMPLETED,PHASE1,,,,
trial_NCT00377715,Trial,"Double-blind, Placebo-controlled Study of Oral Dimebon in Subjects With Mild to ",,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00377715,COMPLETED,PHASE2,,,,
trial_NCT04079803,Trial,PTI-125 for Mild-to-moderate Alzheimer's Disease Patients,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT04079803,COMPLETED,PHASE2,,,,
trial_NCT03533257,Trial,Study to Assess the Safety and Biological Activity of AMX0035 for the Treatment ,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT03533257,COMPLETED,PHASE2,,,,
trial_NCT01605448,Trial,Mindfulness Based Stress Reduction for Adults With Mild Cognitive Impairment,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT01605448,COMPLETED,nan,,,,
trial_NCT05787028,Trial,"Safety, Tolerability and Pharmacokinetics of AD16 Tablets in Adult Healthy Subje",,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT05787028,COMPLETED,PHASE1,,,,
trial_NCT00749216,Trial,Solanezumab Safety Study in Japanese Patients With Alzheimer's Disease,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT00749216,COMPLETED,PHASE2,,,,
trial_NCT00824590,Trial,"A Phase 1, Non-Randomized, Open-Label, Single-Dose Study To Evaluate The Pharmac",,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT00824590,COMPLETED,PHASE1,,,,
trial_NCT00366288,Trial,Study Evaluating PAZ-417 in Healthy Young/Elderly,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT00366288,COMPLETED,nan,,,,
trial_NCT01661673,Trial,"Safety, Tolerability, Pharmacokinetics of EVP-0962 and Effects of EVP-0962 on Ce",,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT01661673,COMPLETED,PHASE2,,,,
trial_NCT00285077,Trial,Long-Term Safety Extension With SR57667B in Patients With Alzheimer's Disease,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00285077,COMPLETED,PHASE2,,,,
trial_NCT02820896,Trial,A Study of RO7105705 in Healthy Participants and Participants With Mild-to-Moder,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT02820896,COMPLETED,PHASE1,,,,
trial_NCT01688128,Trial,Efficacy of Ubiquitous SR-based Memory Advancement and Rehabilitation Training (,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT01688128,COMPLETED,PHASE3,,,,
trial_NCT00702780,Trial,Progression Delaying Effect of Escitalopram in Alzheimer's Disease,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00702780,COMPLETED,nan,,,,
trial_NCT00001917,Trial,Brain Imaging in Elderly People and Individuals With Alzheimer's Disease,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT00001917,COMPLETED,nan,,,,
trial_NCT03075007,Trial,Brain Vascular Disease in Aging and Dementia,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT03075007,COMPLETED,nan,,,,
trial_NCT02423122,Trial,"A PET Study of the Effects of p38 MAP Kinase Inhibitor, VX-745, on Amyloid Plaqu",,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT02423122,COMPLETED,PHASE2,,,,
trial_NCT02370524,Trial,Quantitative Evaluation of [18F]T807 as a Potential PET Radioligand for Imaging ,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT02370524,COMPLETED,PHASE1,,,,
trial_NCT02494531,Trial,Illiteracy and Vulnerability to Alzheimer's Disease: Evaluation of Amyloid Patho,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT02494531,COMPLETED,nan,,,,
trial_NCT00940589,Trial,Efficacy of Circadin? 2 mg in Patients With Mild to Moderate Alzheimer Disease T,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00940589,COMPLETED,PHASE2,,,,
trial_NCT05423522,Trial,Clinical Safety and Efficacy Evaluation of NanoLithium? NP03 in Patients With Mi,,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT05423522,COMPLETED,PHASE2,,,,
trial_NCT01565356,Trial,Evaluation of PET Scan Timing Relative to AV-45 Injection Time,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT01565356,COMPLETED,nan,,,,
trial_NCT04206670,Trial,In-Home Technology for Caregivers of People With Dementia and Mild Cognitive Imp,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT04206670,COMPLETED,nan,,,,
trial_NCT01122329,Trial,A Positron Emission Tomography (PET) Study Evaluating Brain Metabolism of a Medi,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT01122329,COMPLETED,PHASE4,,,,
trial_NCT01584440,Trial,"Efficacy, Safety and Tolerability Study of AVP-923 (Dextromethorphan/Quinidine) ",,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT01584440,COMPLETED,PHASE2,,,,
trial_NCT02119546,Trial,Effects of Exercise Training in Patients With Mild Cognitive Impairment and Earl,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT02119546,COMPLETED,nan,,,,
trial_NCT01421056,Trial,Evaluation of Safety & Tolerability of Multiple Dose Regimens of CHF 5074 and Ex,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT01421056,COMPLETED,PHASE2,,,,
trial_NCT05077826,Trial,Enhancing Memory in Mild Cognitive Impairment and Early Stage Alzheimer's Diseas,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT05077826,COMPLETED,nan,,,,
trial_NCT01994889,Trial,Safety and Efficacy of Tafamidis in Patients With Transthyretin Cardiomyopathy,,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT01994889,COMPLETED,PHASE3,,,,
trial_NCT00966966,Trial,Study Evaluating Potential Interaction Between SAM-531 And Gemfibrozil When Co-A,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT00966966,COMPLETED,PHASE1,,,,
trial_NCT03933696,Trial,"Light, Metabolic Syndrome and Alzheimer's Disease - Aim 2",,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT03933696,COMPLETED,nan,,,,
trial_NCT04856072,Trial,Deep Brain Stimulation in Alzheimer's Disease: Biomarkers and Dose Optimization,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT04856072,COMPLETED,nan,,,,
trial_NCT06029894,Trial,Improving Sleep and AD Biomarkers,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT06029894,COMPLETED,nan,,,,
trial_NCT03112096,Trial,A Phase I [18F]THK-5351 Positron Emission Tomography Study in Healthy Subjects a,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT03112096,COMPLETED,PHASE1,,,,
trial_NCT02859207,Trial,A Study to Evaluate the Pharmacokinetics of E2609 and Its Metabolites in Subject,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT02859207,COMPLETED,PHASE1,,,,
trial_NCT03811847,Trial,A Pilot of Methylphenidate in Mild Cognitive Impairment and Dementia Participant,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT03811847,COMPLETED,PHASE4,,,,
trial_NCT00752232,Trial,Study Evaluating ACC-001 in Japanese Patients With Mild To Moderate Alzheimer's ,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00752232,COMPLETED,PHASE2,,,,
trial_NCT05172128,Trial,Effect of Blueberry Supplementation on Alzheimer's Biomarkers,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT05172128,COMPLETED,nan,,,,
trial_NCT01659398,Trial,Enhanced External Counterpulsation and Its Effects on Vascular Hemodynamics in C,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT01659398,COMPLETED,EARLY_PHASE1,,,,
trial_NCT01284387,Trial,Amyloid Imaging And Safety Study Of ACC-001 In Subjects With Mild to Moderate Al,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT01284387,COMPLETED,PHASE2,,,,
trial_NCT05215782,Trial,Eye to Brain Connection,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT05215782,COMPLETED,nan,,,,
trial_NCT03901105,Trial,Evaluation of Flortaucipir PET Signal and Cognitive Change in Early Alzheimer's ,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT03901105,COMPLETED,PHASE3,,,,
trial_NCT01268020,Trial,Evaluation of [18F] FMH3 and PET as a Marker of Histamine-3 Receptor Activity in,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT01268020,COMPLETED,EARLY_PHASE1,,,,
trial_NCT00481520,Trial,"Study Evaluating the Safety,Tolerability, PK and PD of SAM-531 in the Subjects W",,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00481520,COMPLETED,PHASE2,,,,
trial_NCT05787041,Trial,The Effect of High Fat Diet on the Pharmacokinetics of AD16 Tablets in Healthy C,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT05787041,COMPLETED,PHASE1,,,,
trial_NCT05788848,Trial,Virtual Reality Cognitive Therapy for Alzheimer's Disease,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT05788848,COMPLETED,PHASE1,,,,
trial_NCT01741194,Trial,AC-1204 26-Week Long Term Efficacy Response Trial With Optional Open-label Ext,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT01741194,COMPLETED,PHASE2|PHASE3,,,,
trial_NCT00630851,Trial,A Study of the Efficacy and Safety of Aricept in Patients With Severe Alzheimer',,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT00630851,COMPLETED,PHASE3,,,,
trial_NCT05466422,Trial,A Study of MK-2214 in Adults With Mild Cognitive Impairment or Mild-to-Moderate ,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT05466422,COMPLETED,PHASE1,,,,
trial_NCT02094729,Trial,"A Randomized, Double-blind, Placebo-controlled Study to Assess Safety, Tolerabil",,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT02094729,COMPLETED,PHASE1,,,,
trial_NCT06681948,Trial,The Ketogenic Diet in the Treatment of Alzheimer's Disease,,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT06681948,COMPLETED,nan,,,,
trial_NCT00930059,Trial,A Study Of PF-04447943 Compared To Placebo In Subjects With Mild To Moderate Alz,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00930059,COMPLETED,PHASE2,,,,
trial_NCT00141661,Trial,A Safety and Tolerability Evaluation of Two 10-Week Dose Regimens of Orally-Admi,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00141661,COMPLETED,PHASE2,,,,
trial_NCT00988598,Trial,"A Brief Study To Evaluate The Safety, Tolerability, And Blood Levels Of Multiple",,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00988598,COMPLETED,PHASE1,,,,
trial_NCT00384423,Trial,Short Term Effects of PRX-03140 in Patients With Mild Alzheimer's Disease Being ,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT00384423,COMPLETED,PHASE2,,,,
trial_NCT05803122,Trial,Validation of the I-UDS Neuropsychological Battery,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT05803122,COMPLETED,nan,,,,
trial_NCT01059877,Trial,Efficacy of 1072nm Infrared Stimulation on Executive Functioning in Dementia,,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT01059877,COMPLETED,nan,,,,
trial_NCT04994483,Trial,Simufilam 100 mg for Mild-to-Moderate Alzheimer's Disease,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT04994483,COMPLETED,PHASE3,,,,
trial_NCT01231971,Trial,Alzheimer's Disease Neuroimaging Initiative 2,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT01231971,COMPLETED,nan,,,,
trial_NCT01701089,Trial,A Study of RO4602522 in Patients With Alzheimer Disease and in Healthy Volunteer,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT01701089,COMPLETED,PHASE1,,,,
trial_NCT04566770,Trial,A Clinical Trial of A COVID-19 Vaccine Named Recombinant Novel Coronavirus Vacci,,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT04566770,COMPLETED,PHASE2,,,,
trial_NCT02907567,Trial,Clinical Trial of CT1812 in Mild to Moderate Alzheimer's Disease,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT02907567,COMPLETED,PHASE1|PHASE2,,,,
trial_NCT02947893,Trial,"Impact of Nilotinib on Safety, Biomarkers and Clinical Outcomes in Mild to Moder",,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT02947893,COMPLETED,PHASE2,,,,
trial_NCT04840992,Trial,Phase I/II Clinical Trial of Recombinant Novel Coronavirus (COVID-19) Vaccine (A,,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT04840992,COMPLETED,PHASE1|PHASE2,,,,
trial_NCT01009255,Trial,Study to Evaluate the Efficacy and Safety of GSK239512 in Alzheimer's Disease,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT01009255,COMPLETED,PHASE2,,,,
trial_NCT05635968,Trial,The Clinical Trial of Low Dose Irradiation for Alzheimer's Disease,,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT05635968,COMPLETED,PHASE2,,,,
trial_NCT04730635,Trial,Cognition Platform Study in Participants at Risk for Alzheimer's Disease (AD) (M,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT04730635,COMPLETED,PHASE1,,,,
trial_NCT05363293,Trial,"Multiple Ascending Dose Safety, Tolerability, PK Study of AL001 in Alzheimer's D",,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT05363293,COMPLETED,PHASE1|PHASE2,,,,
trial_NCT02632786,Trial,"The PRONTO Study, a Global Phase 2b Study of NEOD001 in Previously Treated Subje",,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT02632786,COMPLETED,PHASE2,,,,
trial_NCT00224497,Trial,A Dose Ranging Study To Investigate The Efficacy And Safety Of SB-742457 In Alzh,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT00224497,COMPLETED,PHASE2,,,,
trial_NCT03283449,Trial,Tau PET Imaging in Atypical Dementias,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT03283449,COMPLETED,PHASE1,,,,
trial_NCT02521818,Trial,Dietary Treatments for Cognitive Impairment in Older Adults,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT02521818,COMPLETED,nan,,,,
trial_NCT05159596,Trial,In-Home Technology for Caregivers of People With Dementia and Mild Cognitive Imp,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT05159596,COMPLETED,nan,,,,
trial_NCT03721705,Trial,Renew NCP-5 for the Treatment of Mild Cognitive Impairment Due to Alzheimer's Di,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT03721705,COMPLETED,PHASE3,,,,
trial_NCT00979446,Trial,Passport to Brain Wellness in Sedentary Adults,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT00979446,COMPLETED,nan,,,,
trial_NCT02353598,Trial,A Study of Crenezumab in Participants With Mild to Moderate Alzheimer Disease,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT02353598,COMPLETED,PHASE1,,,,
trial_NCT01764243,Trial,Safety and Efficacy of MT-4666,,,,,,,,,,,,,,,,,,,1.0,Neuroinflammation & Immune,NCT01764243,COMPLETED,PHASE2,,,,
trial_NCT04745104,Trial,A Trial of SHR-1707 in Healthy Young Adult and Elderly Subjects,,,,,,,,,,,,,,,,,,,4.0,Neuroinflammation & Immune,NCT04745104,COMPLETED,PHASE1,,,,
trial_NCT05514756,Trial,VINCI-AD: An Investigation of Transcutaneous Vagus Nerve Stimulation in Mild Cog,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT05514756,COMPLETED,nan,,,,
trial_NCT02353845,Trial,Construction of Diagnosis System for Early AD Based on Multi-Modality MRI Techno,,,,,,,,,,,,,,,,,,,3.0,Neuroinflammation & Immune,NCT02353845,COMPLETED,nan,,,,
trial_NCT00165724,Trial,Alzheimer's Disease Long-term Follow-up Study (ALF Study),,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT00165724,COMPLETED,PHASE4,,,,
trial_NCT03412604,Trial,Effect of Modulating Gamma Oscillations Using tACS,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT03412604,COMPLETED,nan,,,,
trial_NCT01614886,Trial,"Randomized, Double-blind Study to Evaluate the Tolerability of 2 Different Titra",,,,,,,,,,,,,,,,,,,5.0,Other / Mixed,NCT01614886,COMPLETED,PHASE3,,,,
trial_NCT02414282,Trial,F 18 T807 Tau PET Imaging of Progressive Posterior Cortical Dysfunction (IND 123,,,,,,,,,,,,,,,,,,,2.0,Amyloid/Tau Pathology,NCT02414282,COMPLETED,nan,,,,
lit_theme_0,LiteratureTheme,Amyloid/Tau Pathology,,,,,,,,,,,,,,,,,,,0.0,,,,,"amyloid, tau, abeta, role, pathogenesis, therapeutic, dysfunction, brain, mechanisms, neurodegenerative",148.0,literature_NMF,
lit_theme_1,LiteratureTheme,"Care, Lifestyle & QoL",,,,,,,,,,,,,,,,,,,1.0,,,,,"care, dementia, health, dementias, caregivers, 65, age 65, payments, deaths, united",33.0,literature_NMF,
lit_theme_2,LiteratureTheme,Amyloid/Tau Pathology,,,,,,,,,,,,,,,,,,,2.0,,,,,"biomarkers, plasma, tau, csf, pet, blood, biomarker, amyloid, fluid, cerebrospinal",114.0,literature_NMF,
lit_theme_3,LiteratureTheme,Cognitive & Neuropsychological,,,,,,,,,,,,,,,,,,,3.0,,,,,"learning, deep, deep learning, classification, diagnosis, machine, model, accuracy, machine learning, mri",47.0,literature_NMF,
lit_theme_4,LiteratureTheme,Neuroinflammation & Immune,,,,,,,,,,,,,,,,,,,4.0,,,,,"microglia, risk, human, gene, mouse, genes, genetic, microglial, expression, model",97.0,literature_NMF,
lit_theme_5,LiteratureTheme,Drug/Therapeutic Interventions,,,,,,,,,,,,,,,,,,,5.0,,,,,"drug, pipeline, drug development, development, drugs, needed, symptoms, behavioral, therapies, improve",39.0,literature_NMF,
trial_theme_0,TrialTheme,"Care, Lifestyle & QoL",,,,,,,,,,,,,,,,,,,0.0,,,,,"dementia, care, caregivers, health, quality, life, people, program, older, caregiver",,trial_NMF,298.0
trial_theme_1,TrialTheme,Neuroinflammation & Immune,,,,,,,,,,,,,,,,,,,1.0,,,,,"mild moderate, moderate, mild, safety, moderate purpose, long term, subjects mild, term, long, donepezil",,trial_NMF,104.0
trial_theme_2,TrialTheme,Amyloid/Tau Pathology,,,,,,,,,,,,,,,,,,,2.0,,,,,"pet, brain, imaging, amyloid, 18f, tau, emission, positron emission, positron, tomography",,trial_NMF,219.0
trial_theme_3,TrialTheme,Neuroinflammation & Immune,,,,,,,,,,,,,,,,,,,3.0,,,,,"cognitive, impairment, cognitive impairment, mild cognitive, mild, mci, impairment mci, early, memory, impairment mild",,trial_NMF,182.0
trial_theme_4,TrialTheme,Neuroinflammation & Immune,,,,,,,,,,,,,,,,,,,4.0,,,,,"safety tolerability, tolerability, pharmacokinetics, safety, subjects, healthy, dose, single, tolerability pharmacokinetics, doses",,trial_NMF,86.0
trial_theme_5,TrialTheme,Other / Mixed,,,,,,,,,,,,,,,,,,,5.0,,,,,"efficacy, safety, efficacy safety, safety efficacy, double blind, blind, double, controlled, blind controlled, evaluate",,trial_NMF,111.0
